Action,Portfolio,Broker & acct,Asset class,Ticker / ISIN / Reference,Security name,Currency,Trade date, Executed unit price , Executed quantity ,Transaction cost
Sell,Personal,HSBC,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,5/9/2024, 4.47 ," (100,000)",0
Sell,Sinowell,HSBC,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,5/9/2024, 4.47 ," (100,000)",0
Buy,FGI,LGT,Cash,Cash - USD,Cash - USD,HKD,5/9/2024," 7,209.00 ", 1 ,0
Buy,Personal,HSBC,Cash,Cash - USD,Cash - USD,HKD,5/9/2024," 9,194.00 ", 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,HKD,5/9/2024," 8,863.00 ", 1 ,0
Sell,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,9/9/2024, 5.51 ," (75,000)",0
Sell,Personal,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,9/9/2024, 5.51 ," (75,000)",0
Sell,Sinowell,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,9/9/2024, 5.51 ," (75,000)",0
Sell,FGI,LGT,Equities,992 HK Equity,LENOVO GROUP LTD,HKD,9/9/2024, 9.02 ," (50,000)",0
Sell,Personal,HSBC,Equities,992 HK Equity,LENOVO GROUP LTD,HKD,9/9/2024, 9.00 ," (60,000)",0
Sell,Sinowell,HSBC,Equities,992 HK Equity,LENOVO GROUP LTD,HKD,9/9/2024, 9.00 ," (60,000)",0
Buy,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,HKD,9/9/2024," 10,000.00 ", 1 ,0
Buy,Personal,HSBC,Cash,Deposit USD,Deposit USD,USD,10/9/2024," 2,435,778.00 ", 1 ,0
Buy,Personal,HSBC,Cash,Deposit USD,Deposit USD,USD,10/9/2024," 437,316.00 ", 1 ,0
Buy,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,10/9/2024," 508,978.69 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,10/9/2024," 3,970,033.78 ", (1),0
Buy,Personal,HSBC,Cash,Deposit HKD,Deposit HKD,HKD,10/9/2024," 977,260.00 ", 1 ,0
Buy,Sinowell,HSBC,Cash,Deposit USD,Deposit USD,USD,10/9/2024," 2,220,282.43 ", 1 ,0
Buy,Sinowell,HSBC,Cash,Deposit HKD,Deposit HKD,HKD,10/9/2024," 5,892,511.00 ", 1 ,0
Sell,FGI,LGT,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,10/9/2024," 75,400.00 ", (1),0
Sell,FGI,LGT,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,10/9/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,10/9/2024," 75,400.00 ", 1 ,0
Sell,Personal,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,10/9/2024," 94,900.00 ", (1),0
Sell,Personal,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,10/9/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,10/9/2024," 94,900.00 ", 1 ,0
Sell,Sinowell,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,10/9/2024," 89,700.00 ", (1),0
Sell,Sinowell,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,10/9/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,10/9/2024," 89,700.00 ", 1 ,0
Sell,FGI,LGT,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,10/9/2024," 54,095.28 ", (1),0
Sell,FGI,LGT,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,10/9/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,10/9/2024," 54,095.28 ", 1 ,0
Sell,Personal,HSBC,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,10/9/2024," 73,766.30 ", (1),0
Sell,Personal,HSBC,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,10/9/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,10/9/2024," 73,766.30 ", 1 ,0
Sell,Sinowell,HSBC,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,10/9/2024," 40,981.28 ", (1),0
Sell,Sinowell,HSBC,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,10/9/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,10/9/2024," 40,981.28 ", 1 ,0
Buy,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,12/9/2024," 999,977.00 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,12/9/2024," 1,200,000.00 ", (1),0
Sell,FGI,LGT,Equities,5 HK Equity,HSBC HOLDINGS PLC,USD,12/9/2024," 1,800.00 ", (1),0
Sell,FGI,LGT,Equities,5 HK Equity,HSBC HOLDINGS PLC,USD,12/9/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024," 1,800.00 ", 1 ,0
Sell,Personal,HSBC,Equities,5 HK Equity,HSBC HOLDINGS PLC,USD,12/9/2024," 4,000.00 ", (1),0
Sell,Personal,HSBC,Equities,5 HK Equity,HSBC HOLDINGS PLC,USD,12/9/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024," 4,000.00 ", 1 ,0
Sell,Sinowell,HSBC,Equities,5 HK Equity,HSBC HOLDINGS PLC,USD,12/9/2024," 3,600.00 ", (1),0
Sell,Sinowell,HSBC,Equities,5 HK Equity,HSBC HOLDINGS PLC,USD,12/9/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024," 3,600.00 ", 1 ,0
Sell,FGI,LGT,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,12/9/2024, 403.24 , (1),0
Sell,FGI,LGT,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,12/9/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024, 403.24 , 1 ,0
Sell,Personal,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,12/9/2024, 403.24 , (1),0
Sell,Personal,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,12/9/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024, 403.24 , 1 ,0
Sell,Sinowell,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,12/9/2024, 403.24 , (1),0
Sell,Sinowell,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,12/9/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024, 403.24 , 1 ,0
Sell,FGI,LGT,Equities,2318 HK Equity,PING AN INSURANCE GROUP CO-H,HKD,12/9/2024," 15,205.50 ", (1),0
Sell,FGI,LGT,Equities,2318 HK Equity,PING AN INSURANCE GROUP CO-H,HKD,12/9/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,12/9/2024," 15,205.50 ", 1 ,0
Sell,Personal,HSBC,Equities,2318 HK Equity,PING AN INSURANCE GROUP CO-H,HKD,12/9/2024," 20,274.00 ", (1),0
Sell,Personal,HSBC,Equities,2318 HK Equity,PING AN INSURANCE GROUP CO-H,HKD,12/9/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,12/9/2024," 20,274.00 ", 1 ,0
Sell,FGI,LGT,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,12/9/2024, 324.00 , (1),0
Sell,FGI,LGT,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,12/9/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024, 324.00 , 1 ,0
Sell,Personal,HSBC,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,12/9/2024, 432.00 , (1),0
Sell,Personal,HSBC,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,12/9/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024, 432.00 , 1 ,0
Sell,Sinowell,HSBC,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,12/9/2024, 432.00 , (1),0
Sell,Sinowell,HSBC,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,12/9/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,12/9/2024, 432.00 , 1 ,0
Sell,FGI,LGT,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,12/9/2024," 16,786.00 ", (1),0
Sell,FGI,LGT,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,12/9/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,12/9/2024," 16,786.00 ", 1 ,0
Sell,Personal,HSBC,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,12/9/2024," 17,745.20 ", (1),0
Sell,Personal,HSBC,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,12/9/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,12/9/2024," 17,745.20 ", 1 ,0
Sell,Sinowell,HSBC,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,12/9/2024," 17,745.20 ", (1),0
Sell,Sinowell,HSBC,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,12/9/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,12/9/2024," 17,745.20 ", 1 ,0
Sell,Personal,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,13/9/2024, 71.40 ," (5,000)",0
Buy,FGI,LGT,Equities,5 HK Equity,HSBC HOLDINGS PLC,HKD,17/9/2024, 68.00 ," 8,000 ",0
Buy,Personal,HSBC,Equities,9988 HK Equity,ALIBABA GROUP HOLDING LTD,HKD,17/9/2024, 82.80 ," 5,000 ",0
Buy,Personal,HSBC,Equities,700 HK Equity,TENCENT HOLDINGS LTD,HKD,17/9/2024, 380.00 ," 1,000 ",0
Buy,Sinowell,HSBC,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,17/9/2024, 4.32 ," 180,000 ",0
Sell,FGI,LGT,Equities,FIS US Equity,Fidelity National Info Serv,USD,19/9/2024, 85.00 , (900),0
Sell,Personal,HSBC,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,19/9/2024, 85.00 ," (1,200)",0
Sell,Sinowell,HSBC,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,19/9/2024, 85.00 ," (1,200)",0
Buy,FGI,LGT,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,24/9/2024, 6.07 ," 80,000 ",0
Buy,Personal,HSBC,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,24/9/2024, 6.15 ," 100,000 ",0
Buy,Sinowell,HSBC,Equities,857 HK Equity,PETROCHINA CO LTD-H,HKD,24/9/2024, 6.15 ," 86,000 ",0
Buy,FGI,LGT,Equities,3188 HK Equity,CHINAAMC ETF SERIES - CH-HKD,HKD,25/9/2024, 39.16 ," 10,000 ",0
Buy,Personal,HSBC,Equities,3188 HK Equity,CHINAAMC ETF SERIES - CH-HKD,HKD,25/9/2024, 39.20 ," 25,000 ",0
Buy,Sinowell,HSBC,Equities,3188 HK Equity,CHINAAMC ETF SERIES - CH-HKD,HKD,25/9/2024, 39.20 ," 25,000 ",0
Sell,FGI,LGT,Equities,2318 HK Equity,PING AN INSURANCE GROUP CO-H,HKD,25/9/2024, 41.60 ," (10,000)",0
Sell,Personal,HSBC,Equities,2318 HK Equity,PING AN INSURANCE GROUP CO-H,HKD,25/9/2024, 41.65 ," (10,000)",0
Buy,FGI,LGT,Equities,3188 HK Equity,CHINAAMC ETF SERIES - CH-HKD,HKD,26/9/2024, 39.46 ," 10,000 ",0
Buy,Personal,HSBC,Equities,3188 HK Equity,CHINAAMC ETF SERIES - CH-HKD,HKD,26/9/2024, 39.48 ," 25,000 ",0
Buy,Sinowell,HSBC,Equities,3188 HK Equity,CHINAAMC ETF SERIES - CH-HKD,HKD,26/9/2024, 39.46 ," 25,000 ",0
Sell,FGI,LGT,Equities,2318 HK EQUITY,PING AN INSURANCE GROUP CO-H,HKD,27/9/2024, 47.70 ," (5,000)",0
Sell,Personal,HSBC,Equities,2318 HK EQUITY,PING AN INSURANCE GROUP CO-H,HKD,27/9/2024, 47.55 ," (10,000)",0
Sell,Personal,HSBC,Equities,EWY US Equity,ISHARES MSCI SOUTH KOREA ETF,USD,27/9/2024, 66.80 ," (1,500)",0
Sell,Sinowell,HSBC,Equities,EWY US Equity,ISHARES MSCI SOUTH KOREA ETF,USD,27/9/2024, 66.80 ," (1,000)",0
Sell,Personal,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,CAD,27/9/2024, 10.14 ," (9,000)",0
Sell,Sinowell,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,CAD,27/9/2024, 10.14 ," (9,000)",0
Sell,FGI,LGT,Equities,EWY US Equity,ISHARES MSCI SOUTH KOREA ETF,USD,26/9/2024, 63.68 ," (2,000)",0
Sell,FGI,LGT,Equities,WCP CN Equity,WHITECAP RESOURCES INC,CAD,26/9/2024, 10.39 ," (9,000)",0
Sell,FGI,LGT,Equities,1398 HK EQUITY,IND & COMM BK OF CHINA-H,HKD,3/10/2024, 4.84 ," (389,000)",0
Buy,FGI,LGT,Equities,941 HK EQUITY,CHINA MOBILE LTD-H,HKD,8/10/2024, 73.12 ," 42,000 ",0
Buy,Personal,HSBC,Equities,7200 HK EQUITY,CSOP HANG SENG  INDEX  DAI-H,HKD,8/10/2024, 4.59 ," 550,600 ",0
Buy,Sinowell,HSBC,Equities,7200 HK EQUITY,CSOP HANG SENG  INDEX  DAI-H,HKD,8/10/2024, 4.54 ," 550,600 ",0
Buy,Personal,HSBC,Equities,2318 HK EQUITY,PING AN INSURANCE GROUP CO-H,HKD,8/10/2024, 50.94 ," 19,500 ",0
Buy,Sinowell,HSBC,Equities,2318 HK EQUITY,PING AN INSURANCE GROUP CO-H,HKD,8/10/2024, 50.95 ," 19,500 ",0
Buy,FGI,LGT,Derivatives,ELN 2800 HK Equity 08102024,ELN 2800 HK Equity 08102024,HKD,8/10/2024," 985,100.00 ", 1 ,0
Buy,FGI,LGT,Derivatives,ELN 9988 HK Equity 08102024,ELN 9988 HK Equity 08102024,HKD,8/10/2024," 975,400.00 ", 1 ,0
Buy,FGI,LGT,Derivatives,ELN 388 HK Equity 08102024,ELN 388 HK Equity 08102024,HKD,8/10/2024," 963,900.00 ", 1 ,0
Buy,FGI,LGT,Derivatives,ELN 700 HK Equity 08102024,ELN 700 HK Equity 08102024,HKD,8/10/2024," 981,800.00 ", 1 ,0
Buy,Personal,HSBC,Derivatives,ELN 388 HK Equity 08102024,ELN 388 HK Equity 08102024,USD,8/10/2024," 145,215.00 ", 1 ,0
Buy,Personal,HSBC,Derivatives,ELN 3690 HK Equity 08102024,ELN 3690 HK Equity 08102024,USD,8/10/2024," 142,590.00 ", 1 ,0
Buy,Sinowell,HSBC,Derivatives,ELN 700 HK Equity 08102024,ELN 700 HK Equity 08102024,CNY,8/10/2024," 981,800.00 ", 1 ,0
Buy,Sinowell,HSBC,Derivatives,ELN 3690 HK Equity 08102024,ELN 3690 HK Equity 08102024,CNY,8/10/2024," 949,600.00 ", 1 ,0
Buy,FGI,LGT,Equities,388 HK EQUITY,HONG KONG EXCHANGES & CLEAR,HKD,9/10/2024, 324.60 ," 3,100 ",0
Buy,Personal,HSBC,Equities,9961 HK EQUITY,TRIP.COM GROUP LTD,HKD,9/10/2024, 454.47 ," 1,100 ",0
Buy,Sinowell,HSBC,Equities,9961 HK EQUITY,TRIP.COM GROUP LTD,HKD,9/10/2024, 455.62 ," 1,100 ",0
Buy,Personal,HSBC,Derivatives,ELN 9988 HK Equity 09102024,ELN 9988 HK Equity 09102024,USD,9/10/2024," 146,925.00 ", 1 ,0
Buy,Sinowell,HSBC,Derivatives,ELN 9988 HK Equity 09102024,ELN 9988 HK Equity 09102024,USD,9/10/2024," 146,925.00 ", 1 ,0
Sell,Personal,HSBC,Cash,Deposit HKD,Deposit HKD,HKD,9/10/2024," 4,029,677.00 ", (1),0
Sell,Personal,HSBC,Cash,Cash - GBP,Cash - GBP,GBP,20/9/2024," 12,100.00 ", (1),0
Sell,Personal,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,30/9/2024," 3,000,000.00 ", (1),0
Sell,Personal,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,9/10/2024," 1,500,000.00 ", (1),0
Buy,Personal,HSBC,Cash,Deposit USD,Deposit USD,USD,29/10/2024," 210,670.00 ", 1 ,0
Buy,Personal,HSBC,Cash,Deposit USD,Deposit USD,USD,29/10/2024," 594,000.00 ", (1),0
Buy,Sinowell,HSBC,Cash,Deposit USD,Deposit USD,USD,29/10/2024," 504,000.00 ", 1 ,0
Sell,FGI,LGT,Cash,Cash - HKD,Cash - HKD,HKD,6/11/2024," 600,000.00 ", (1),0
Sell,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,6/11/2024," 320,000.00 ", (1),0
Sell,Sinowell,HSBC,Cash,Deposit USD,Deposit USD,USD,29/10/2024," 4,000.00 ", (1),0
Sell,Personal,HSBC,Cash,Cash - GBP,Cash - GBP,GBP,6/11/2024," 1,413,112.11 ", (1),0
Buy,Personal,HSBC,Cash,Deposit USD,Deposit USD,USD,29/10/2024," 1,790,894.00 ", (1),0
Sell,FGI,LGT,Derivatives,ELN 2800 HK Equity 08102024,ELN 2800 HK Equity 08102024,HKD,15/11/2024," 985,100.00 ", (1),0
Sell,FGI,LGT,Derivatives,ELN 9988 HK Equity 08102024,ELN 9988 HK Equity 08102024,HKD,15/11/2024," 975,400.00 ", (1),0
Sell,FGI,LGT,Derivatives,ELN 388 HK Equity 08102024,ELN 388 HK Equity 08102024,HKD,15/11/2024," 963,900.00 ", (1),0
Sell,FGI,LGT,Derivatives,ELN 700 HK Equity 08102024,ELN 700 HK Equity 08102024,HKD,15/11/2024," 981,800.00 ", (1),0
Buy,FGI,LGT,Equities,2800 HK Equity,TRACKER FUND OF HONG KONG-B,HKD,15/11/2024, 20.27 ," 49,338 ",0
Buy,FGI,LGT,Equities,9988 HK Equity,ALIBABA GROUP HOLDING LTD,HKD,15/11/2024, 98.55 ," 10,146 ",0
Buy,FGI,LGT,Equities,700 HK Equity,TENCENT HOLDINGS LTD,HKD,15/11/2024, 411.84 ," 2,428 ",0
Buy,FGI,LGT,Equities,388 HK Equity,HONG KONG EXCHANGES & CLEAR,HKD,15/11/2024, 325.44 ," 3,072 ",0
Sell,Personal,HSBC,Derivatives,ELN 9988 HK Equity 09102024,ELN 9988 HK Equity 09102024,USD,15/11/2024," 146,925.00 ", (1),0
Sell,Sinowell,HSBC,Derivatives,ELN 9988 HK Equity 09102024,ELN 9988 HK Equity 09102024,USD,15/11/2024," 146,925.00 ", (1),0
Sell,Personal,HSBC,Derivatives,ELN 388 HK Equity 08102024,ELN 388 HK Equity 08102024,USD,15/11/2024," 150,000.00 ", (1),0
Sell,Personal,HSBC,Derivatives,ELN 3690 HK Equity 08102024,ELN 3690 HK Equity 08102024,USD,15/11/2024," 150,000.00 ", (1),0
Sell,Sinowell,HSBC,Derivatives,ELN 700 HK Equity 08102024,ELN 700 HK Equity 08102024,HKD,15/11/2024," 1,000,000.00 ", (1),0
Sell,Sinowell,HSBC,Derivatives,ELN 3690 HK Equity 08102024,ELN 3690 HK Equity 08102024,HKD,15/11/2024," 1,000,000.00 ", (1),0
Buy,Personal,HSBC,Equities,9988 HK Equity,ALIBABA GROUP HOLDING LTD,HKD,15/11/2024, 92.25 ," 12,648 ",0
Buy,Sinowell,HSBC,Equities,9988 HK Equity,ALIBABA GROUP HOLDING LTD,HKD,15/11/2024, 92.79 ," 12,573 ",0
Buy,Sinowell,HSBC,Cash,Cash - CNY,Cash - CNY,CNY,18/11/2024," 1,931,400.00 ", 1 ,0
Sell,Sinowell,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,18/11/2024," 1,931,400.00 ", (1),0
Buy,Personal,HSBC,Equities,CMS,CMS,USD,18/11/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Equities,CMS,CMS,USD,18/11/2024," 3,843,416.00 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,18/11/2024," 1,000,000.00 ", (1),0
Sell,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,USD,18/11/2024," 2,000,000.00 ", (1),0
Sell,Personal,HSBC,Cash,Deposit HKD,Deposit HKD,HKD,19/11/2024," 5,500,000.00 ", (1),0
Sell,Sinowell,HSBC,Cash,Deposit USD,Deposit USD,USD,19/11/2024," 1,732,000.00 ", (1),0
Sell,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,18/11/2024," 1,805,744.00 ", (1),0
Buy,Personal,HSBC,Cash,Cash - GBP,Cash - GBP,GBP,18/11/2024," 1,425,212.11 ", 1 ,0
Sell,Personal,HSBC,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,22/11/2024," 206,685.49 ", (1),0
Sell,Personal,HSBC,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,22/11/2024," 4,835.25 ", (1),0
Sell,Sinowell,HSBC,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,22/11/2024," 148,426.44 ", (1),0
Sell,Sinowell,HSBC,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,22/11/2024," 4,435.24 ", (1),0
Sell,FGI,LGT,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,22/11/2024," 161,486.78 ", (1),0
Sell,FGI,LGT,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,22/11/2024," 2,527.24 ", (1),0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,28/11/2024," 12,420.14 ", 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,28/11/2024," 579,593.40 ", 1 ,0
0,0,0,0,0,0,0,, -   , -   ,0
Buy,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,28/11/2024," 2,466,766.11 ", 1 ,0
Buy,Personal,HSBC,Fixed deposits,Deposit USD,Deposit USD,USD,28/11/2024," 2,466,766.11 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - Loan (CHF),Cash - Loan (CHF),CHF,28/11/2024," 2,181,114.59 ", (1),0
Sell,FGI,LGT,Cash,Cash - HKD,Cash - HKD,HKD,6/12/2024," 1,200,000.00 ", (1),0
Sell,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,6/12/2024," 450,000.00 ", (1),0
Buy,Personal,HSBC,Cash,Cash - CAD,Cash - CAD,CAD,10/12/2024," 460,000.00 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,10/12/2024," 324,537.89 ", (1),0
Sell,Personal,HSBC,Cash,Cash - CAD,Cash - CAD,CAD,13/12/2024," 460,000.00 ", (1),0
Sell,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,13/12/2024," 12,420.14 ", (1),0
Sell,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,13/12/2024," 579,593.40 ", (1),0
Buy,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,13/12/2024, 127.52 , 1 ,0
Buy,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,13/12/2024," 5,950.65 ", 1 ,0
Sell,Sinowell,HSBC,Cash,Deposit USD,Deposit USD,USD,19/11/2024," 2,500.00 ", (1),0
Buy,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,USD,24/12/2024," 529,580.10 ", 1 ,0
Sell,Sinowell,HSBC,Cash,Cash - CNY,Cash - CNY,CNY,24/12/2024," 3,865,246.24 ", (1),0
Buy,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,USD,24/12/2024," 63,741.17 ", 1 ,0
Sell,Sinowell,HSBC,Cash,Cash - CAD,Cash - CAD,CAD,24/12/2024," 91,627.93 ", (1),0
Buy,Sinowell,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,24/12/2024," 3,605,884.80 ", 1 ,0
Sell,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,USD,24/12/2024," 464,292.95 ", (1),0
Sell,Sinowell,HSBC,Cash,Deposit EUR,Deposit EUR,EUR,9/10/2024," 67,106.33 ", (1),0
Buy,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,USD,24/12/2024," 69,771.61 ", 1 ,0
Sell,Sinowell,HSBC,Cash,Cash - EUR,Cash - EUR,EUR,24/12/2024," 67,106.33 ", (1),0
Buy,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,24/12/2024," 63,794.40 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - CAD,Cash - CAD,CAD,24/12/2024," 91,678.93 ", (1),0
Sell,Personal,HSBC,Cash,Deposit HKD,Deposit HKD,HKD,24/12/2024," 981,346.01 ", (1),0
Buy,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,24/12/2024," 404,215.90 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,24/12/2024," 3,139,423.64 ", (1),0
Sell,Personal,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,17/12/2024," 1,200,000.00 ", (1),0
Buy,Personal,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,24/12/2024," 1,200,000.00 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,24/12/2024," 154,515.72 ", (1),0
Buy,Personal,HSBC,Cash,Deposit USD,Deposit USD,USD,24/12/2024," 232,876.00 ", 1 ,0
Sell,Sinowell,HSBC,Cash,Deposit USD,Deposit USD,USD,24/12/2024," 291,802.00 ", (1),0
